name,count
"File 34, Tables PCT63D-PCT64H",53
"File 4, Tables P38-P46",53
French Canadian (935),53
"File 9, Tables P139-P145C",53
"File 17, Tables P159H-P160E",53
"File 75, Tables HCT44H-HCT47F",53
"Arab (400-415, 417-418, 421-430, 435-481, 490-499)",53
"File 20, Tables PCT9-PCT15",53
Portuguese (084-086),53
"File 42, Tables PCT71F-PCT71I",53
"File 3, Tables P25-P37",53
"File 47, Tables PCT72I-PCT73A",53
"Dutch (021, 029)",53
"File 48, Tables PCT73B-PCT73C",53
"File 55, Tables PCT76E-PCT76I",53
"File 60, Tables H69-H86",53
"File 13, Tables P148A-P149D",53
"File 67, Tables HCT8-HCT14",53
"File 53, Tables PCT75D-PCT75G",53
"File 54, Tables PCT75H-PCT76D",53
"File 41, Tables PCT71A-PCT71E",53
"French (except Basque) (016, 026-028, 083)",53
"File 63, Tables HCT1-HCT3",53
"File 11, Tables P145I-P146F",53
German (032-045),53
"File 7, Tables P68-P91",53
"File 76, Tables HCT47G-HCT48I",53
"File 45, Tables PCT72E-PCT72F",53
"English (015, 022)",53
"File 29, Tables PCT44-PCT48",53
Subsaharan African (500-599),53
"File 50, Tables PCT73F-PCT73G",53
"File 71, Tables HCT31D-HCT36D",53
"File 14, Tables P149E-P150I",53
"File 15, Tables P151A-P154D",53
"File 61, Tables H87-H104",53
"File 36, Tables PCT66D-PCT67E",53
"File 51, Tables PCT73H-PCT73I",53
"File 46, Tables PCT72G-PCT72H",53
015,53
"File 59, Tables H45-H68",53
"File 23, Tables PCT20-PCT24",53
"File 21, Tables PCT16-PCT17",53
75V,52
African (599),52
British (011-014),52
Russian (148-151),52
Canadian (931-934),52
Lebanese (425-426),52
Scottish (088),52
Austrian (003-004),52
dbf ,52
Greek (046-048),52
dtwAligned,52
016,52
ZIP:XLS,52
Welsh (097),52
vcb,52
Hungarian (125-126),52
Scandinavian (098),52
Swedish (089-090),52
Czech (111-113),52
Norwegian (082),52
Swiss (091-096),52
"xml,rdf",52
"Danish (020, 023)",52
Finnish (024-025),52
Ukrainian (171-174),52
shp ,52
webmap,52
Bolivian,52
dtwDurationsAligned,52
ZIP (SHP),52
Lithuanian (129),52
Scotch-Irish (087),52
application/vnd.ecowin.chart,52
application/dat,52
Other Specified Asian Alone,52
dat_01,51
Malaysian Alone or in Any Combination,51
Slovak (153),51
sqlite3,51
trk,51
shx ,51
C,51
Czechoslovakian (114),51
dat_00,51
acc,51
Sri Lankan Alone or in Any Combination,51
sp,51
wmf,51
clevels,51
"White, Black or African American, Asian",51
Belgian (008-010),51
HWP,50
Croatian (109-110),50
APP,50
functionObjectProperties,50
Pueblo Alone or in Any Combination,50
h90,50
Yugoslavian (176-177),50
DLM,50
agr,50
cumulativeContErr,50
example/rdfa,50
es2,50
FREQ,50
017,50
SHAPE FILE,50
ACCDB,49
Bangladeshi Alone or in Any Combination,49
cs,49
West Indian (Excluding Hispanic Origin Groups) (300-359),49
csv zipped,49
ftbl,49
partac,49
EPUB,49
Romanian (144-147),49
z04,49
e00,49
sf,49
Heather,49
csv_,49
http://publications.europa.eu/resource/authority/file-type/RSS,49
cvs,48
scheme,48
Hmong Alone or in Any Combination,48
Bangladeshi Alone,48
"xml, xls",48
NEX,48
VOX,48
GPS,48
jsx,48
kvh,48
46,47
text/html;charset=UTF-8,47
Slavic (178-180),47
Cheyenne Alone or in Any Combination,47
dirflx,47
Dockerfile,47
Potawatomi Alone or in Any Combination,47
Hmong Alone,47
01_1000_mt16,47
MTS,47
ARCGIS,47
qlb,47
eds,47
dlis,47
DESCRIPTION,47
Sri Lankan Alone,47
incid,47
vel,47
nodes,47
relax,47
20,46
Pennsylvania German (929),46
QML,46
application/pgp-keys,46
tree,46
linked data,46
104,46
OTHERS,46
loc,46
odc,46
chg,46
Creek Alone,45
Celtic (099),45
NAMESPACE,45
pse,45
sd2,45
File Geodatabase Raster Dataset,45
Jamaican (308-309),45
DGN,45
lw6,44
018,44
method-engine,44
xmp,44
gtiff,44
dna,44
Armenian (431-433),44
tiff (gezippt),44
Base de Datos SQL,44
slurm,44
WWW:DOWNLOAD-1.0-http--download,44
.png,44
opt,44
igis_wms,43
mapping/owl,43
skp,43
zip(shp),43
Delaware Alone or in Any Combination,43
partad,43
ArabArabic (495-499),43
vmr,43
Iranian (416),43
pvsm,43
jrss,42
tmp,42
mgxm,42
Zipped MDB,42
osiris,42
text/javascript,42
excel;,42
vbo,42
Australian (800-802),42
019,42
comm,42
RICH TEXT,42
60,42
Data Dictionary,42
ab,42
layout,41
MOM_input,41
bash,41
text/x-csrc,41
application/trig,41
Amanda,41
MapView,41
GPKG_ZIP,41
Syrian (429-430),41
applicationpdf,41
out-1,41
meta,40
AdjStatePerScan,40
dhy,40
80,40
ihx,40
ihy,40
Spe,40
text/TXT,40
tiff+zip,40
HEGIS Record Layout,40
dhx,40
Open Data Site,40
qgs,40
text/x-python,40
PRN,40
wip,40
rsk,40
MSI,39
OTHER,39
gp,39
catalog,39
Comanche Alone or in Any Combination,39
list,39
tdms,39
dgn,39
geotif,39
topshimreport,39
"File 64, Tables HCT4",39
vmd,39
ict,39
"File 65, Tables HCT5",39
dir,39
ebs2,38
Puerto Rico,38
Malaysian Alone,38
Slovene (154-155),38
smp,38
z05,38
aa,38
ctl,38
Nigerian (553-560),38
fps,38
PY,38
con,38
c0,38
persistent-state,38
scss,38
CON,38
Other Specified Pacific Islander Alone or in Any Combination,38
01,38
wp,38
fpt,38
qpdata,38
zipx,37
webp,37
mhtml,37
wsp,37
VIDEO/QUICKTIME,37
dm4,37
Brazilian (360-364),37
md5,37
vts,37
lock_file,37
extracted,37
sis,37
http://publications.europa.eu/resource/authority/file-type/NETCDF,37
gnu,37
139,37
autre,36
ArcGIS Rest Services,36
application/x-emf,36
properties,36
ccp4mg,36
text/x-dsrc,36
Turkish (434),36
Serbian (152),36
xhtml,36
VTT,36
EMAIL,36
xdf,36
Lumbee Alone or in Any Combination,36
.XLSX,36
xml.net,36
cycfs18,36
0&SERVICE=WMS&REQUEST=getcapabilities,36
.odt,36
Archive,36
txt / gz,36
.xlxs,36
fmt,36
cycfs12,36
165,36
MapInfo TAB,36
aln,36
cycfs06,36
def,36
DXF (Autocad),36
021,36
11,35
q,35
partae,35
152,35
anl,35
indd,35
SPCDS,35
Eskimo Alone or in Any Combination,35
image/heic,35
SD2,35
OBJ,35
checkpoint,35
020,35
ijm,35
toml,35
mgd,35
203,35
src,35
Codebook for All Parts,35
http://publications.europa.eu/resource/authority/file-type/GDB,34
01_1000_sgf,34
1_1000_wiener,34
022,34
soap+xml,34
pick,34
1_1000_lowpass,34
evt,34
application/simple-filter+xml,34
229,34
georss,34
01_1000_lowpass,34
res,34
best_model,34
3_1000_lowpass,34
Latvian (128),34
esri rest service,34
FASTA,34
101,34
Frequencies,34
3_1000_wiener,34
arp,34
ss,34
01_1000_wiener,34
application/x-bibtex-text-file,34
01_1000_lazy,34
5_snapshot_000_long,34
rrd,34
1_1000_sgf,34
01_1000_mt8,34
Osage Alone or in Any Combination,34
1_1000_lazy,34
3_1000_sgf,34
TRE,34
radial,34
sys,34
n-quads,34
000,34
3_1000_lazy,34
Pueblo Alone,34
"api, json",33
Egyptian (402-403),33
SAS7BDAT,33
"zip, doc",33
RINEX,33
mexa64,33
Geographic Markup Language (GML),33
cmd,33
fem,33
Haitian (336-359),33
mgz,33
el,33
MDB,33
VERSION,33
gdf,33
88,33
qgz,33
lis,33
Uruguayan,33
pms,33
wrl,33
Potentials,32
spss,32
AmosOutput,32
MPEG4,32
web page,32
SHP (Shapefile),32
pjnz,32
WTH,32
tem,32
nvp,32
treefile,32
IMA,32
http://publications.europa.eu/resource/authority/file-type/lnk,32
application/blender,32
OpenSpending API,32
application/vnd.openxmlformats-officedocument.presentationml.pre,32
template,32
shp (wgs84),32
wcp,32
video/mpeg,32
vnd.openxmlformats-officedocument.spreadsheetml.sheet,32
procpar,32
tdms_index,32
Icelander (049),31
INSPIRE-GML,31
dcd,31
wsz,31
Microdatos,31
text/n3,31
application/marc,31
qza,31
.rar,31
microsoft excel 2007,31
"White, Black or African American, American Indian and Alaska Native, Asian",31
neomat,31
xcf,31
rap,31
MySQL,31
emd,31
DLL,31
rData,31
inpcrd,30
Potawatomi Alone,30
raster,30
COD,30
West Indian (335),30
216,30
application/unknown,30
application/opensearchdescription+xml,30
gii,30
ipt,30
ssf,30
1986,30
Chart,30
ogc wfs,30
dms,30
NGI,30
023,30
nor,30
Cree Alone or in Any Combination,30
24,30
text/x-objcsrc,30
xlsx.,30
"api, csv",29
jasp,29
"GeoService API, GeoJSON API, csv, kml, shapefile, GeoJSON, File Geodatabase",29
angle,29
024,29
lastnotification,29
mgf,29
meta/owl,29
Albanian (100),29
ctparam,29
SPSS Export File,29
sbatch,29
kpp,29
eqn,29
shape file .shp,29
ArcGIS,29
amp,29
qgs~,29
GML (Geographic Markup Language) ,29
dat ,29
"ascii x, y, z",29
South African (570-573),28
PBIX,28
Crow Alone or in Any Combination,28
Palestinian (465-467),28
image/webp,28
dgm,28
xSV,28
vms,28
Icon,28
Zip,28
spartan,28
pos,28
Base de datos oracle,28
oof,28
gdocs/spreadsheet,28
CN,28
cfm,28
utf8,28
text/html;charset=utf-8,28
bk1,28
vff,28
rcc,28
shape file,28
chk,28
spm,28
eof,28
Bulgarian (103),28
cma,28
wndpos,28
jws,28
POSCAR,28
AcadianCajun (936-938),28
CMD,28
bsp,28
ArcGis,28
KML (Google),28
plugin,28
dep,28
"Black or African American, American Indian and Alaska Native, Some Other Race",28
FRQ,27
Raw Data File,27
bst,27
google spreadsheet,27
ac,27
wmst,27
orig,27
z06,27
phrases,27
jgwx,27
jags,27
02,27
Google doc,27
FRW,27
fts,27
025,27
video/x-ms-wmv,27
Ethiopian (522-524),27
STEP,27
BibTeX,27
vsk,27
partaf,27
assocs,27
Shoshone Alone or in Any Combination,27
pbs,27
ids,27
sp2,27
Delaware Alone,27
SHP TAB,27
jcamp,27
example/html,27
SD,26
026,26
stats,26
mht,26
Lumbee Alone,26
atl,26
ddl,26
Person Record-Type File,26
Household Record-Type File,26
NODUP,26
Text files in a zip file,26
027,26
Data,26
GEOSERVICE,26
Address Record-Type File,26
jmp,26
dset,26
"White, Black or African American, American Indian and Alaska Native, Asian, Native Hawaiian and Other Pacific Islander",26
application/x-gtar,26
description,26
Zipped SPSS,26
ASCII .dat file,26
SAS Control Cards,26
GeoPDF,26
File Geodatabase,26
Paraguayan,26
vdf,26
Flatgeobuf,26
Incident Record-Type File,26
.zip shp,26
partag,26
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,26
https://www.iana.org/assignments/media-types/application/pdf,25
dm,25
hbonds_c,25
tx0,25
recon__normal,25
ROI,25
FBX,25
exclude,25
recon__centre,25
6,25
ODP,25
fgt,25
Core Data,25
nox,25
AnIndex,25
hor,25
JSON:API,25
"xlsx, ods",25
null,25
qzv,25
z07,25
conllu,25
application/rdf xml,25
met,25
pm,25
csv zip,25
topojson,25
bibtex,25
igv,25
z08,25
sfc,25
Form 1 Data,24
"Arrests, Juveniles",24
Tab-separated text,24
z09,24
0_8000_10,24
0_4000_1,24
asp,24
Chickasaw Alone,24
dat_02,24
Form 3 Data,24
comma-separated values,24
melodia,24
GTFS-RT,24
0_4000_10,24
clstr,24
K03,24
2018071221f03,24
0_3000_100,24
2018050121f09,24
Zip/Spreadsheet,24
application/x-matlab-workspace,24
0_5000_10,24
2018050115f03,24
woff,24
JSONLD,24
2018050121f12,24
Form 4 Data,24
Tongan Alone or in Any Combination,24
0_8000_100,24
0_6000_1,24
0_4000_100,24
K01,24
old,24
Form 2 Data,24
stmd,24
031,24
S01,24
0_3000_1,24
Crimes Reported,24
Luxemburger (077),24
tdm,24
rc,24
mplstyle,24
0_2000_100,24
029,24
"Arrests, All Ages",24
0_7000_100,24
0_7000_10,24
2018050121f00,24
Form 6 Data,24
0_2000_1,24
032,24
2018071221f06,24
0_5000_1,24
0_6000_100,24
2018050121f06,24
gramm-sci,24
lbe,24
2018050121f15,24
mdin,24
RDATA,24
030,24
datMAX,24
0_5000_100,24
NAS,24
2018071221f00,24
main,24
0_8000_1,24
weblink,24
Form 5 Data,24
pkg,24
Tongan Alone,24
0_3000_10,24
"url, xml",24
stx,24
0_2000_10,24
audio/x-ms-wma,24
"csv, api",24
K02,24
JGW,24
2018050121f18,24
rwl,24
2018071221f09,24
0_6000_10,24
wes,24
rcp,24
ArcGIS Rest Service,24
Israeli (419-420),24
pub,24
2018050121f03,24
Trinidadian and Tobagonian (314-316),24
D14,24
msp,24
0_7000_1,24
smb,23
D07,23
ad,23
pk,23
tdx,23
User Guide,23
oib,23
application/x-123,23
dat_03,23
D12,23
Mixed,23
fvSchemes,23
x23,23
vec,23
"Black or African American, Asian, Some Other Race",23
RDF_turtle,23
20O,23
stc,23
controlDict,23
json_LD,23
Cheyenne Alone,23
D08,23
D01,23
LAZ,23
lpj,23
s,23
D03,23
zip:csv,23
tbi,23
gds,23
ArcGIS REST SERVICE,23
ARC,23
Basque (005-007),23
fvSolution,23
ERT,23
D06,23
sid,23
rsf,23
crw,23
hlm,23
ruleset,23
D10,23
D02,23
icms,23
SPE,23
x06,23
028,23
dsd,22
x02,22
034,22
"zip, xls",22
gtfs,22
Victim-Level File,22
video/avi,22
p7s,22
Group B Arrest Report Segment,22
JS,22
sen,22
CSS,22
Window Arrestee Segment,22
Administrative Segment,22
Comma-separated values,22
pdt,22
toc,22
Offender Segment,22
dcf,22
Property Segment,22
Window Recovered Property Segment,22
x18,22
Window Exceptionally Cleared Segment,22
Offense Segment,22
trj,22
Microsoft Word Document,22
mps,22
Incident-Level File,22
cde,22
esri shapefile,22
Victim Segment,22
transportProperties,22
plain text,22
partah,22
arcGis,22
legend,22
Undefinedtar,22
033,22
Information and Download,22
csv / zip,22
turbulenceProperties,22
nupkg,22
rad,22
z10,22
Batch Header Segment 2,22
Batch Header Segment 1,22
Batch Header Segment 3,22
Offender-Level File,22
Arrestee-Level File,22
Arrestee Segment,22
gpnam1,21
Moroccan (406-407),21
rd3,21
blockMeshDict,21
GML (Geographic Markup Language),21
fis,21
D13,21
WEBP,21
RUC,21
"über WMS, ATOMFeed, WFS verfügbar",21
bedgraph,21
KML (Google) ,21
spreadsheet,21
rsf@,21
Tlingit-Haida Alone or in Any Combination,21
"SHP, TAB, FGDB",21
jpk-proc-force,21
ENG),21
D05,21
avl,21
Ottawa Alone or in Any Combination,21
csv/utf8,21
HLT),21
Seminole Alone,21
setFieldsDict,21
excel (xls),21
036,21
EA,21
"Black or African American, Asian, Native Hawaiian and Other Pacific Islander",21
gal,21
Microsoft Excel Document,21
Dimension Layer,21
application/n-triples,21
fy,21
Shoshone Alone,21
18,21
asset,21
application/vnd.ogc.wmts_xml,21
scn,21
pay,21
"Black or African American, American Indian and Alaska Native, Asian",21
api/search,21
mini,21
cor,21
pddl,21
apex,21
ae,21
application/ecmascript,21
pref,21
Institutional Characteristics,21
application/x-zip,20
Incident Record File,20
ms,20
webarchive,20
a3m,20
GeoTiff,20
cube,20
8th-Grade Form 2 Data,20
jpk-qi-image,20
z11,20
"Excel, PDF",20
"Allocated Statewide Data for Arrests, Adults",20
"Arrests, Adult",20
grb2,20
10th-Grade Form 1 Data,20
para,20
HTML+RDFa,20
shz,20
x22,20
sty,20
undefined,20
sgt,20
"Allocated Statewide Data for Arrests, All Ages",20
iqx,20
fsta,20
035,20
jld,20
geo.json,20
Batch Header File,20
stat,20
Estonian (115-116),20
sit,20
x12,20
diff,20
DSS,20
Base de Datos Mysql,20
qlr,20
IGS,20
drawio,20
REST Service,20
Webpage,20
xml.,20
scop,20
application/nappdf,20
sli,20
"Allocated Statewide Data for Arrests, Juveniles",20
SPA,20
mri,20
bil,20
crv,20
ttu,20
10th-Grade Form 2 Data,20
mos,20
files,20
x08,20
"NAS, Shape",20
x01,20
ASCII text,20
"zip,csv",20
Allocated Statewide Data for Crimes Reported,20
8th-Grade Form 1 Data,20
TDS,19
IPL,19
M,19
maegz,19
Label File,19
s2p,19
branch,19
zip archive,19
gràfic,19
t,19
ICPSR,19
compressed zip folder,19
mk,19
NEAD,19
gau,19
_DS_Store,19
sum,19
ReadMe,19
Dutch West Indian (310-313),19
sq,19
Main Data,19
lim,19
Osage Alone,19
application/download,19
"White, Black or African American, American Indian and Alaska Native, Some Other Race",19
bson,19
application/vnd,19
"American Indian and Alaska Native, Native Hawaiian and Other Pacific Islander",19
easy,19
dgz,19
x13,19
pgwx,19
x11,19
dts,19
Apr,19
.kml,19
pvd,19
prm,19
OPT,19
example/ntriples,19
ztq,19
Makefile_aromatics_kpp,19
"xml, rar",19
traj,19
GESIS,19
ion,19
wrfinput_d01,19
rch,19
bnd,19
wrfbdy_d01,18
wnd,18
radius,18
".rar, .shp",18
partai,18
temp16,18
geno,18
Readme,18
x14,18
SAS txt file,18
mldist,18
pf,18
netCDF,18
geo,18
Universal Classification Codes,18
excel file,18
m~,18
svdx,18
mscn,18
marcxml,18
D04,18
"CSV, EXCEL",18
sci,18
XLXS,18
WebAPI,18
.xml,18
application/x-stata-dta,18
zip file containing .dat files with single columns of values,18
lyrx,18
ox,18
SPSS txt file,18
modsxml,18
Documento,18
nedf,18
"White, Native Hawaiian and Other Pacific Islander, Some Other Race",18
snp,18
Ghanian (529),18
.pptx,18
fixed width,18
Iraqi (417-418),18
options,18
2rr,18
vtr,18
iml,18
CFM,18
Diferentes aplicaciones y dos manejadores de base de datos con replicación para su actualización:Oracle 11g (principal) e Informix IDS 11,18
Jordanian (421-422),18
llt,18
temp27,18
ANALYSIS,18
stdout,18
infoRun,18
cdb,18
037,18
bionj,18
CSV (delimitado por comas),18
SHP (Shapefile) ,18
VEC,18
openxml,18
Emergency Department Data,18
Guyanese (370-374),18
dlg,18
twb,18
mtd,17
14,17
GZIP::NQUADS,17
Aggregation File,17
mtr,17
Household,17
oracle,17
DB,17
Aleut Alone or in Any Combination,17
osexp,17
Prison Releases Data,17
zipped mapinfo,17
renv,17
VIDEO/X-MS-WMV,17
250,17
01_1000_mt4,17
fg,17
txtTur,17
Kiowa Alone or in Any Combination,17
nlogo,17
lola,17
https://daten.berlin.de/schema/dist-format/wfs,17
z12,17
notUsed,17
Parole Releases Data,17
01_1000_mt2,17
XSLT,17
Outpatient Department Data,17
tar.xz,17
",pdf",17
JSONL,17
Ute Alone or in Any Combination,17
slx,17
Prison Admissions Data,17
lgs,17
curdat2,17
partaj,17
bpmn,17
https://www.iana.org/assignments/media-types/application/ld+json,17
xdsl,17
Rprofile,17
150,17
mw,17
prefs,17
"zip:dbf, zip:prj, zip:shp, zip:shx",17
metadata,17
3_1001,17
rcproj,17
ff,17
Paiute Alone or in Any Combination,17
NBT,16
3_480_1000,16
gifpng,16
Paiute Alone,16
bash_history,16
x10,16
graph,16
eio,16
Person Record,16
Condition,16
Doctor Visit,16
SLDASM,16
MYI,16
MB,16
Alaskan Athabascan Alone or in Any Combination,16
epmidf,16
prk,16
02400000,16
zip-compressed folder of csv,16
audit,16
Hdr,16
org,16
Yaqui Alone or in Any Combination,16
ppb,16
Database,16
038,16
esri gdb,16
application/vnd.snesdev-page-table,16
t0_01,16
csv.zip,16
csl,16
INP,16
GBFS,16
warc,16
emb,16
json-ld,16
decomposeParDict,16
CSV/ZIP,16
end,16
GRID_ASCII,16
x16,16
https://www.iana.org/assignments/media-types/text/turtle,16
t0_00,16
cb,16
text/x-chdr,16
afm,16
ta,16
Comanche Alone,16
SSD,16
gr,16
HTML Visor Cartográfico,16
"rar,xls",16
tfwx,16
Python,16
